Equipment,Substation Name,POF,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
41014214,ROSEDALE,0.08,23,D,TXFR,,,,,left_only
41014456,EL DORADO PH,0.04,23,D,TXFR,,,,,left_only
41012270,FROGTOWN,0.7185188483852359,53,D,TXFR,,,,,left_only
41013963,TRACY,0.0409152094847236,23,D,TXFR,,,,,left_only
41013140,HIGGINS,0.04,23,D,TXFR,,,,,left_only
41014616,SHINGLE SPRINGS,0.05,23,D,TXFR,,,,,left_only
41013952,APPLE HILL,0.05,23,D,TXFR,,,,,left_only
41013796,POSO MOUNTAIN,0.060000000000000005,23,D,TXFR,,,,,left_only
41014917,JACOBS CORNER,0.07,23,D,TXFR,,,,,left_only
44898700,NARROWS,0.4036516895546797,42,D,TXFR,,,,,left_only
44898704,NARROWS,0.04,22,D,TXFR,,,,,left_only
44898703,NARROWS,0.4022362292005945,42,D,TXFR,,,,,left_only
44898702,NARROWS,0.05,22,D,TXFR,,,,,left_only
41013528,MOSHER,0.05,24,D,TXFR,,,,,left_only
41012173,SAN JOSE B,0.05,23,D,TXFR,,,,,left_only
41013906,STOCKTON A,0.06,23,D,TXFR,,,,,left_only
41013859,RIPON,0.065674102522949,23,D,TXFR,,,,,left_only
41012509,APPLE HILL,0.05,23,D,TXFR,,,,,left_only
41015295,DIAMOND SPRINGS,0.13,33,D,TXFR,,,,,left_only
41015297,PRUNEDALE,0.05,23,D,TXFR,,,,,left_only
41013741,PLACERVILLE,0.05,23,D,TXFR,,,,,left_only
41012605,BRITTON,0.03,13,D,TXFR,,,,,left_only
41015165,CAWELO B,0.03,13,D,TXFR,,,,,left_only
41012919,EAST STOCKTON,0.05,23,D,TXFR,,,,,left_only
41014963,TRIMBLE,0.058157902198685135,23,D,TXFR,,,,,left_only
41012145,PEASE,0.05,23,D,TXFR,,,,,left_only
41013013,GARDNER,0.10157758709637989,33,D,TXFR,,,,,left_only
41015104,BLACKWELL,0.05,23,D,TXFR,,,,,left_only
41011904,TWISSELMAN,0.05,23,D,TXFR,,,,,left_only
41015278,CUYAMA,0.03,13,D,TXFR,,,,,left_only
41015077,NEWARK DIST,0.40482302130504244,44,D,TXFR,,,,,left_only
41014560,SAN MATEO,0.03,14,D,TXFR,,,,,left_only
41015078,NEWARK,0.03,14,D,TXFR,,,,,left_only
41012574,MEADOW LANE,0.0362423324140822,23,D,TXFR,,,,,left_only
41012554,BELL,0.03,13,D,TXFR,,,,,left_only
41011923,FOOTHILL,0.05,23,D,TXFR,,,,,left_only
41013477,MILPITAS,0.05,23,D,TXFR,,,,,left_only
41013172,IGNACIO,0.7535903549286682,53,D,TXFR,,,,,left_only
41012819,MILPITAS,0.05,23,D,TXFR,,,,,left_only
41012538,BAIR,0.05,23,D,TXFR,,,,,left_only
41014473,GREENBRAE,0.03,13,D,TXFR,,,,,left_only
41013079,GREENBRAE,0.03,13,D,TXFR,,,,,left_only
41013372,MARIPOSA,0.07,23,D,TXFR,,,,,left_only
41012052,FELLOWS,0.07973911095190399,23,D,TXFR,,,,,left_only
41012055,FELLOWS,0.45829737414677046,43,D,TXFR,,,,,left_only
41014503,MARIPOSA,0.04,23,D,TXFR,,,,,left_only
41014790,WATSONVILLE,0.05,23,D,TXFR,,,,,left_only
41013484,MONROE,0.2785774439456294,43,D,TXFR,,,,,left_only
41014945,TEMBLOR,0.03,13,D,TXFR,,,,,left_only
41014072,SISQUOC,0.030508978690130358,13,D,TXFR,,,,,left_only
41014714,SAN JOSE B,0.03,13,D,TXFR,,,,,left_only
41012561,BELLEVUE,0.036515272336836005,23,D,TXFR,,,,,left_only
41014135,STOCKTON A,0.03,13,D,TXFR,,,,,left_only
41011929,SAN FRAN Z (EMBARCADERO),0.05,23,D,TXFR,,,,,left_only
41011975,EDENVALE,0.05,23,D,TXFR,,,,,left_only
41013922,CLAYTON,0.03,13,D,TXFR,,,,,left_only
41013562,COPPERMINE,0.03,13,D,TXFR,,,,,left_only
41014249,OROSI,0.05,23,D,TXFR,,,,,left_only
42717808,SAN JOAQUIN #3,0.05,23,D,TXFR,,,,,left_only
41015140,BUELLTON,0.08618941482754458,23,D,TXFR,,,,,left_only
41013094,GUSTINE,0.4041765600681843,43,D,TXFR,,,,,left_only
41014023,SAN RAMON,0.05,24,D,TXFR,,,,,left_only
42753655,MILPITAS,0.03,13,D,TXFR,,,,,left_only
41014856,AVENAL,0.16333313214059803,33,D,TXFR,,,,,left_only
41013971,PURISIMA,0.03,13,D,TXFR,,,,,left_only
41014705,IONE,0.05,23,D,TXFR,,,,,left_only
41013351,MAGUNDEN,0.03,14,D,TXFR,,,,,left_only
41012344,KERN PP DIST,0.060000000000000005,23,D,TXFR,,,,,left_only
41014414,BRUNSWICK,0.060000000000000005,23,D,TXFR,,,,,left_only
41014724,MONTAGUE,0.05,23,D,TXFR,,,,,left_only
41013060,GOLDTREE,0.05,23,D,TXFR,,,,,left_only
41014770,SISQUOC,0.05,23,D,TXFR,,,,,left_only
41015139,BUELLTON,0.03,13,D,TXFR,,,,,left_only
41012202,GOOSE LAKE,0.03,13,D,TXFR,,,,,left_only
41014933,SANTA YNEZ,0.05,23,D,TXFR,,,,,left_only
41014267,VINEYARD,0.05,24,D,TXFR,,,,,left_only
41015049,WOODWARD,0.4782219988687653,43,D,TXFR,,,,,left_only
41015052,WATSONVILLE,0.29333828960299524,43,D,TXFR,,,,,left_only
41015082,ZACA,0.05,23,D,TXFR,,,,,left_only
41014582,TASSAJARA,0.025,14,D,TXFR,,,,,left_only
41014514,MORGAN HILL,0.05,23,D,TXFR,,,,,left_only
41014367,WOODLAND,0.025,13,D,TXFR,,,,,left_only
41012242,HARTER,0.025,13,D,TXFR,,,,,left_only
41013980,MIDWAY,0.060000000000000005,23,D,TXFR,,,,,left_only
41012903,DOLAN ROAD,0.025,13,D,TXFR,,,,,left_only
41014062,SHARON,0.060000000000000005,23,D,TXFR,,,,,left_only
41015053,BELLE HAVEN,0.025,13,D,TXFR,,,,,left_only
41014743,PINECREST,0.05,22,D,TXFR,,,,,left_only
41014678,DEL MAR,0.0251093261948746,14,D,TXFR,,,,,left_only
41015006,VACAVILLE,0.05,23,D,TXFR,,,,,left_only
41014194,TEVIS,0.07,23,D,TXFR,,,,,left_only
41015081,BELLE HAVEN,0.025,13,D,TXFR,,,,,left_only
41014566,SILVERADO,0.025,13,D,TXFR,,,,,left_only
41013250,NORD,0.1275053258004144,33,D,TXFR,,,,,left_only
41014233,EAST NICOLAUS,0.025,13,D,TXFR,,,,,left_only
41138817,COLUMBIA HILL,0.025,12,D,TXFR,,,,,left_only
41012839,COTTLE,0.05,24,D,TXFR,,,,,left_only
41014655,BARTON,0.43268111951807864,43,D,TXFR,,,,,left_only
41013203,KELSO,0.025,13,D,TXFR,,,,,left_only
41012372,SAN CARLOS,0.025,13,D,TXFR,,,,,left_only
41012392,LOCKHEED #2,0.05,23,D,TXFR,,,,,left_only
41012987,FRENCH CAMP,0.025,13,D,TXFR,,,,,left_only
41012988,FRENCH CAMP,0.05,23,D,TXFR,,,,,left_only
41014197,TIDEWATER,0.03,14,D,TXFR,,,,,left_only
41012929,EIGHT MILE,0.025,13,D,TXFR,,,,,left_only
41012319,JAMESON,0.05726109713441042,23,D,TXFR,,,,,left_only
41013509,MORGAN HILL,0.03,13,D,TXFR,,,,,left_only
41159717,PLUMAS,0.025,13,D,TXFR,,,,,left_only
41014916,JACALITOS,0.4059236601337673,43,D,TXFR,,,,,left_only
41012158,OLD RIVER,0.05,23,D,TXFR,,,,,left_only
41013100,MOUNTAIN VIEW,0.05,24,D,TXFR,,,,,left_only
41014370,WOODWARD,0.025,13,D,TXFR,,,,,left_only
41013363,MANTECA,0.051924912128104225,23,D,TXFR,,,,,left_only
41012128,CLARKSVILLE,0.03,13,D,TXFR,,,,,left_only
41014801,DIXON LANDING,0.05,23,D,TXFR,,,,,left_only
41011986,CASTRO VALLEY,0.103675030091403,33,D,TXFR,,,,,left_only
41011948,TRIMBLE,0.05,23,D,TXFR,,,,,left_only
41011909,CAMPHORA,0.025,12,D,TXFR,,,,,left_only
41012795,MI WUK,0.03,13,D,TXFR,,,,,left_only
41012025,HICKS,0.03,14,D,TXFR,,,,,left_only
41012288,FIGARDEN,0.05,24,D,TXFR,,,,,left_only
41012208,STOCKDALE,0.05,24,D,TXFR,,,,,left_only
41012198,VACAVILLE,0.07010545503560717,23,D,TXFR,,,,,left_only
41012199,CLARKSVILLE,0.025,13,D,TXFR,,,,,left_only
41012155,BRUNSWICK,0.025,13,D,TXFR,,,,,left_only
41012241,SOBRANTE,0.025,13,D,TXFR,,,,,left_only
41012214,BORDEN,0.8185202587092468,53,D,TXFR,,,,,left_only
41012117,TRIMBLE,0.025,13,D,TXFR,,,,,left_only
41012192,LAS PALMAS,0.025,13,D,TXFR,,,,,left_only
41012009,SAN JOSE A,0.025,13,D,TXFR,,,,,left_only
41012962,CABRILLO,0.05,23,D,TXFR,,,,,left_only
41012228,AUBERRY,0.03,13,D,TXFR,,,,,left_only
41013582,PIT #1 PH,0.025,13,D,TXFR,,,,,left_only
41012253,AUBERRY,0.025,13,D,TXFR,,,,,left_only
41012166,VINEYARD,0.05,24,D,TXFR,,,,,left_only
41013338,BAKERSFIELD,0.02,14,D,TXFR,,,,,left_only
41012287,FIGARDEN,0.05,24,D,TXFR,,,,,left_only
41012592,SALINAS,0.05064957165669816,24,D,TXFR,,,,,left_only
41012691,VIEJO,0.8,54,D,TXFR,,,,,left_only
41012164,CONTRA COSTA,0.11683890657002055,34,D,TXFR,,,,,left_only
41012167,TASSAJARA,0.02,14,D,TXFR,,,,,left_only
41012212,PAUL SWEET,0.05,24,D,TXFR,,,,,left_only
41012841,EL PATIO,0.03,14,D,TXFR,,,,,left_only
41012236,EVERGREEN,0.03031787257316651,14,D,TXFR,,,,,left_only
41012967,DAVIS,0.02,14,D,TXFR,,,,,left_only
41012434,SAN FRAN K,0.03,14,D,TXFR,,,,,left_only
41013287,VASONA,0.05,23,D,TXFR,,,,,left_only
41012969,DAVIS,0.02,13,D,TXFR,,,,,left_only
41012191,FREMONT,0.02,13,D,TXFR,,,,,left_only
41012251,BELMONT,0.05,23,D,TXFR,,,,,left_only
41012381,MT. EDEN,0.02,13,D,TXFR,,,,,left_only
41012562,RENFRO,0.05151811631897647,23,D,TXFR,,,,,left_only
41012529,MORGAN HILL,0.03,13,D,TXFR,,,,,left_only
41123445,EVERGREEN,0.05,23,D,TXFR,,,,,left_only
41012427,SAN LUIS OBISPO,0.22924535593984602,43,D,TXFR,,,,,left_only
41012559,VIERRA,0.04,23,D,TXFR,,,,,left_only
41012352,FULTON,0.05,23,D,TXFR,,,,,left_only
41012693,CLOVIS,0.05293037243369435,23,D,TXFR,,,,,left_only
41012256,FULTON,0.02,13,D,TXFR,,,,,left_only
41165884,CAYETANO,0.02,13,D,TXFR,,,,,left_only
41135837,CAMP EVERS,0.03,13,D,TXFR,,,,,left_only
41013491,REDWOOD CITY,0.024023266204661494,13,D,TXFR,,,,,left_only
41012168,MILPITAS,0.05,23,D,TXFR,,,,,left_only
41012254,FREMONT,0.048846662688869794,23,D,TXFR,,,,,left_only
41012289,WEBER,0.02,13,D,TXFR,,,,,left_only
41012468,MERCED,0.02,13,D,TXFR,,,,,left_only
41012433,SAN FRAN K,0.05,23,D,TXFR,,,,,left_only
41012494,HORSESHOE,0.02,13,D,TXFR,,,,,left_only
41012292,MONROE,0.02,13,D,TXFR,,,,,left_only
41088869,MANTECA,0.05,23,D,TXFR,,,,,left_only
41012404,RIVER OAKS,0.02041191656103893,13,D,TXFR,,,,,left_only
41012203,BUTTE,0.02,13,D,TXFR,,,,,left_only
41012169,DIXON LANDING,0.02,13,D,TXFR,,,,,left_only
41220081,BRUNSWICK,0.05,23,D,TXFR,,,,,left_only
41012921,HIGHLANDS,0.02,13,D,TXFR,,,,,left_only
41013469,FMC,0.04,23,D,TXFR,,,,,left_only
41012436,HARTER,0.05,23,D,TXFR,,,,,left_only
41012156,WEST SACRAMENTO,0.033436681773680824,23,D,TXFR,,,,,left_only
41012426,LINCOLN,0.03,13,D,TXFR,,,,,left_only
41012207,FAMOSO,0.05,23,D,TXFR,,,,,left_only
41014291,WELLFIELD,0.05,23,D,TXFR,,,,,left_only
41013391,ROCKLIN,0.03,13,D,TXFR,,,,,left_only
41013935,OREGON TRAIL,0.02,13,D,TXFR,,,,,left_only
41012380,SAN CARLOS,0.05,23,D,TXFR,,,,,left_only
41012255,MONROE,0.02,13,D,TXFR,,,,,left_only
41012461,COARSEGOLD,0.05,23,D,TXFR,,,,,left_only
41013342,ORLAND B,0.02,13,D,TXFR,,,,,left_only
41012215,MIDDLETOWN,0.060000000000000005,23,D,TXFR,,,,,left_only
41138804,BANGOR,0.05,23,D,TXFR,,,,,left_only
41012649,PLUMAS,0.02,13,D,TXFR,,,,,left_only
41012926,NEWHALL,0.02,13,D,TXFR,,,,,left_only
41012147,WILLIAMS,0.02,12,D,TXFR,,,,,left_only
41012690,LOYOLA,0.02,13,D,TXFR,,,,,left_only
41013625,TRINIDAD,0.03,12,D,TXFR,,,,,left_only
41013623,TRINIDAD,0.02,12,D,TXFR,,,,,left_only
41013624,TRINIDAD,0.02,12,D,TXFR,,,,,left_only
41013626,TRINIDAD,0.02,12,D,TXFR,,,,,left_only
41012218,HOPLAND,0.04,22,D,TXFR,,,,,left_only
41012219,HOPLAND,0.04,22,D,TXFR,,,,,left_only
41012220,HOPLAND,0.02,12,D,TXFR,,,,,left_only
41012385,JARVIS,0.05,24,D,TXFR,,,,,left_only
41012457,SANTA ROSA A,0.03,14,D,TXFR,,,,,left_only
41012975,SAN LUIS OBISPO,0.02,14,D,TXFR,,,,,left_only
41106467,IGNACIO,0.02,13,D,TXFR,,,,,left_only
41012857,MILPITAS,0.02,13,D,TXFR,,,,,left_only
41012766,BELL,0.02,13,D,TXFR,,,,,left_only
41012432,RESEARCH,0.02,13,D,TXFR,,,,,left_only
41013485,MOLINO,0.02,13,D,TXFR,,,,,left_only
41012683,CLOVIS,0.05,23,D,TXFR,,,,,left_only
41012558,RENFRO,0.02,13,D,TXFR,,,,,left_only
41012471,LAS POSITAS,0.03,13,D,TXFR,,,,,left_only
41012514,EDENVALE,0.02,13,D,TXFR,,,,,left_only
41013124,DUMBARTON,0.05,23,D,TXFR,,,,,left_only
41012454,WOODWARD,0.02,13,D,TXFR,,,,,left_only
41012422,PARKWAY,0.02,13,D,TXFR,,,,,left_only
41012643,BAY MEADOWS,0.05,23,D,TXFR,,,,,left_only
41013188,STAGG,0.05,23,D,TXFR,,,,,left_only
41012405,EAST GRAND,0.02,13,D,TXFR,,,,,left_only
41012787,REEDLEY,0.02,13,D,TXFR,,,,,left_only
41013382,CORONA,0.03,13,D,TXFR,,,,,left_only
41012095,OAKLAND C,0.02,13,D,TXFR,,,,,left_only
41012418,PLACERVILLE,0.05,23,D,TXFR,,,,,left_only
41012748,WAHTOKE,0.07729782880194415,23,D,TXFR,,,,,left_only
41012408,RIVER OAKS,0.04063691776502625,23,D,TXFR,,,,,left_only
41014041,BASALT,0.02,13,D,TXFR,,,,,left_only
41013516,PASO ROBLES,0.02,13,D,TXFR,,,,,left_only
41013038,LOS GATOS,0.02516455088554028,13,D,TXFR,,,,,left_only
41013146,OROVILLE,0.7032134823675072,53,D,TXFR,,,,,left_only
41012423,NOVATO,0.02,13,D,TXFR,,,,,left_only
41013239,LAWNDALE,0.05,23,D,TXFR,,,,,left_only
41159718,VASCO,0.02,13,D,TXFR,,,,,left_only
41013238,LAWNDALE,0.4,43,D,TXFR,,,,,left_only
41012979,LOS GATOS,0.02,13,D,TXFR,,,,,left_only
41013276,YOSEMITE PARK,0.05,23,D,TXFR,,,,,left_only
41013475,MONTE RIO,0.02,13,D,TXFR,,,,,left_only
41013171,BEAR VALLEY,0.03,13,D,TXFR,,,,,left_only
41013328,DOS PALOS,0.05,23,D,TXFR,,,,,left_only
41012411,CORRAL,0.02,13,D,TXFR,,,,,left_only
41013035,GANSNER,0.03,13,D,TXFR,,,,,left_only
41013970,COLUSA JUNCT,0.02,13,D,TXFR,,,,,left_only
41013039,ELK HILLS,0.02,13,D,TXFR,,,,,left_only
41013069,SUNOL,0.02,13,D,TXFR,,,,,left_only
41012978,LOYOLA,0.05,23,D,TXFR,,,,,left_only
41012974,LOYOLA,0.02727632237726281,12,D,TXFR,,,,,left_only
41012977,LOYOLA,0.03266295434883913,12,D,TXFR,,,,,left_only
41012684,ENCINAL,0.05,22,D,TXFR,,,,,left_only
41012685,ENCINAL,0.05,22,D,TXFR,,,,,left_only
41012688,ENCINAL,0.03,12,D,TXFR,,,,,left_only
41012686,ENCINAL,0.02,12,D,TXFR,,,,,left_only
41013347,CALISTOGA,0.02,12,D,TXFR,,,,,left_only
41013346,CALISTOGA,0.05,22,D,TXFR,,,,,left_only
41013344,CALISTOGA,0.02,12,D,TXFR,,,,,left_only
41013345,CALISTOGA,0.05,22,D,TXFR,,,,,left_only
41012698,LODI,0.05,22,D,TXFR,,,,,left_only
41012700,LODI,0.12000000000000001,32,D,TXFR,,,,,left_only
41012699,LODI,0.02,12,D,TXFR,,,,,left_only
41012697,LODI,0.05,22,D,TXFR,,,,,left_only
41012759,SALMON CREEK,0.02,12,D,TXFR,,,,,left_only
41012757,SALMON CREEK,0.02,12,D,TXFR,,,,,left_only
41012760,SALMON CREEK,0.02,12,D,TXFR,,,,,left_only
41012758,SALMON CREEK,0.02,12,D,TXFR,,,,,left_only
41013580,NEWMAN,0.02,12,D,TXFR,,,,,left_only
41013583,NEWMAN,0.02,12,D,TXFR,,,,,left_only
41013581,NEWMAN,0.02,12,D,TXFR,,,,,left_only
41013584,NEWMAN,0.02,12,D,TXFR,,,,,left_only
41012428,CLARK ROAD,0.02,12,D,TXFR,,,,,left_only
41012431,CLARK ROAD,0.02,12,D,TXFR,,,,,left_only
41012429,CLARK ROAD,0.02,12,D,TXFR,,,,,left_only
41012430,CLARK ROAD,0.02,12,D,TXFR,,,,,left_only
41013936,MCKEE,0.03,14,D,TXFR,,,,,left_only
41013843,EL PATIO,0.02,13,D,TXFR,,,,,left_only
41015317,STOREY,0.02,13,D,TXFR,,,,,left_only
41113994,HOLLISTER,0.02,13,D,TXFR,,,,,left_only
41014455,EL CAPITAN,0.03,13,D,TXFR,,,,,left_only
41013599,FRANKLIN,0.02,13,D,TXFR,,,,,left_only
41013932,SAN JOSE B,0.6893366904176174,53,D,TXFR,,,,,left_only
41014122,EDES,0.05,23,D,TXFR,,,,,left_only
41013753,KERN OIL,0.02,13,D,TXFR,,,,,left_only
41088022,NORTECH,0.05,23,D,TXFR,,,,,left_only
41013921,ALHAMBRA,0.02,13,D,TXFR,,,,,left_only
41083659,HARRIS,0.02,13,D,TXFR,,,,,left_only
41013735,CARNERAS,0.05,23,D,TXFR,,,,,left_only
41088873,CHESTER,0.05,23,D,TXFR,,,,,left_only
41013517,PASO ROBLES,0.05,23,D,TXFR,,,,,left_only
41013355,PINE GROVE,0.02,13,D,TXFR,,,,,left_only
41130147,EUREKA A,0.05,23,D,TXFR,,,,,left_only
41169020,RANCHERS COTTON,0.08497743784737218,23,D,TXFR,,,,,left_only
41199082,22nd AVENUE,0.02,13,D,TXFR,,,,,left_only
41012920,EAST STOCKTON,0.02,13,D,TXFR,,,,,left_only
41014028,DESCHUTES,0.05214098216969014,23,D,TXFR,,,,,left_only
41013490,SAN JOAQUIN,0.060000000000000005,23,D,TXFR,,,,,left_only
41013962,WESTLEY,0.05,23,D,TXFR,,,,,left_only
41013213,EMERALD LAKE,0.05,23,D,TXFR,,,,,left_only
41013631,DAYTON ROAD,0.05,22,D,TXFR,,,,,left_only
41013499,DUNBAR,0.05,23,D,TXFR,,,,,left_only
41013500,DUNBAR,0.05,23,D,TXFR,,,,,left_only
41013502,DUNBAR,0.02,13,D,TXFR,,,,,left_only
41013501,DUNBAR,0.05,23,D,TXFR,,,,,left_only
41013685,DRUM PH #1,0.02,12,D,TXFR,,,,,left_only
41013684,DRUM PH #1,0.02,12,D,TXFR,,,,,left_only
41013686,DRUM PH #1,0.02,12,D,TXFR,,,,,left_only
41203051,SARATOGA,0.02,14,D,TXFR,,,,,left_only
42677407,TEMPLETON,0.05,24,D,TXFR,,,,,left_only
41013965,LAKEWOOD,0.05,24,D,TXFR,,,,,left_only
41111141,EL PATIO,0.03,14,D,TXFR,,,,,left_only
41089371,SWIFT,0.03,13,D,TXFR,,,,,left_only
41013977,CLAYTON,0.182810182543225,33,D,TXFR,,,,,left_only
41210449,CURTIS,0.05249394951445883,23,D,TXFR,,,,,left_only
41087897,STOREY,0.05,23,D,TXFR,,,,,left_only
41109079,WOLFE,0.02,13,D,TXFR,,,,,left_only
41013979,OAKLAND C ,0.4,43,D,TXFR,,,,,left_only
41152390,WEST SACRAMENTO,0.02,13,D,TXFR,,,,,left_only
41109094,PINEDALE,0.02,13,D,TXFR,,,,,left_only
41088020,PINEDALE,0.05,23,D,TXFR,,,,,left_only
41013964,MOSHER,0.02,13,D,TXFR,,,,,left_only
41013959,PARADISE,0.05,23,D,TXFR,,,,,left_only
41014045,EAST GRAND,0.05,23,D,TXFR,,,,,left_only
41013961,CANAL,0.05,23,D,TXFR,,,,,left_only
41113644,CORNING,0.02146788798791595,13,D,TXFR,,,,,left_only
41189052,TRIMBLE,0.2874968118110291,43,D,TXFR,,,,,left_only
41013934,CMC,0.056912759403698644,23,D,TXFR,,,,,left_only
41013968,MT. QUARRIES,0.03,13,D,TXFR,,,,,left_only
41013894,SAN FRAN J,0.02,13,D,TXFR,,,,,left_only
41013957,COALINGA #1,0.02,13,D,TXFR,,,,,left_only
41100953,GLENWOOD,0.02,13,D,TXFR,,,,,left_only
41013944,BONITA,0.05,23,D,TXFR,,,,,left_only
41013893,SAN FRAN J,0.02,13,D,TXFR,,,,,left_only
41122169,GEYSERVILLE,0.05,23,D,TXFR,,,,,left_only
41013992,OAKLAND D,0.02,13,D,TXFR,,,,,left_only
42626838,LONETREE,0.03,14,D,TXFR,,,,,left_only
42689627,MCMULLIN,0.014843686645654419,14,D,TXFR,,,,,left_only
41103077,VINEYARD,0.05115773828123666,24,D,TXFR,,,,,left_only
41109980,STAGG,0.014436634075870062,14,D,TXFR,,,,,left_only
41155816,SAN RAMON,0.05,24,D,TXFR,,,,,left_only
41101685,EMBARCADERO,0.053134168801153105,24,D,TXFR,,,,,left_only
41195076,HICKS,0.02,14,D,TXFR,,,,,left_only
41103878,SANTA ROSA A,0.02,14,D,TXFR,,,,,left_only
41120700,DALY CITY,0.05399413046134372,24,D,TXFR,,,,,left_only
41116175,SAN JOSE B,0.02222871927641721,14,D,TXFR,,,,,left_only
41130189,HICKS,0.02,14,D,TXFR,,,,,left_only
41101686,EMBARCADERO,0.033345976937860844,23,D,TXFR,,,,,left_only
41176801,BULLARD,0.05,23,D,TXFR,,,,,left_only
41368207,VASONA,0.03,13,D,TXFR,,,,,left_only
41114895,EDES,0.05,23,D,TXFR,,,,,left_only
41089360,PLEASANT GROVE,0.018060713133494628,13,D,TXFR,,,,,left_only
41365038,MAGUNDEN,0.017104301113625892,13,D,TXFR,,,,,left_only
41130506,MILPITAS,0.38024625728110883,43,D,TXFR,,,,,left_only
41128136,OAKLAND L,0.01754670144451651,13,D,TXFR,,,,,left_only
41184728,KINGSBURG,0.021104511232368683,13,D,TXFR,,,,,left_only
41173745,COTTONWOOD,0.015093363602076871,13,D,TXFR,,,,,left_only
42615546,MCDONALD-MCDONALDISLAND,0.05,23,D,TXFR,,,,,left_only
45274076,COLUMBUS,0.03,13,D,TXFR,,,,,left_only
41169025,HARDWICK,0.017104301113625892,13,D,TXFR,,,,,left_only
41138802,CHANNEL,0.01583583263470101,13,D,TXFR,,,,,left_only
41128691,TIVY VALLEY,0.02,13,D,TXFR,,,,,left_only
41169107,EL NIDO,0.015607983900962099,13,D,TXFR,,,,,left_only
41161297,GONZALES,0.02015347700377118,13,D,TXFR,,,,,left_only
41126466,MORAGA,0.016965267988733213,14,D,TXFR,,,,,left_only
41152367,DAVIS,0.016276829114747707,14,D,TXFR,,,,,left_only
41153210,KINGSBURG,0.0465819487262858,23,D,TXFR,,,,,left_only
41127133,SANGER,0.05,23,D,TXFR,,,,,left_only
41189498,STELLING,0.02,13,D,TXFR,,,,,left_only
41209254,ATASCADERO,0.7,53,D,TXFR,,,,,left_only
41131755,WEST LANE,0.05,23,D,TXFR,,,,,left_only
41167598,CAL WATER,0.05,23,D,TXFR,,,,,left_only
41119858,PARADISE,0.01504770155746191,13,D,TXFR,,,,,left_only
41169027,CORCORAN,0.014,13,D,TXFR,,,,,left_only
41156972,BERKELEY F,0.014710126660352495,13,D,TXFR,,,,,left_only
41157390,BERKELEY F,0.01504770155746191,13,D,TXFR,,,,,left_only
41123629,TEJON,0.015539544509761005,13,D,TXFR,,,,,left_only
41144937,GIRVAN,0.5202555121775229,43,D,TXFR,,,,,left_only
41164982,ELECTRA,0.02,13,D,TXFR,,,,,left_only
41180099,ROUGH & READY,0.05,23,D,TXFR,,,,,left_only
41169088,OLETA,0.015539544509761005,13,D,TXFR,,,,,left_only
44739512,HATTON,0.014057751103203578,13,D,TXFR,,,,,left_only
41135766,HATTON,0.014564969571460083,13,D,TXFR,,,,,left_only
41135767,HATTON,0.02,13,D,TXFR,,,,,left_only
41135765,HATTON,0.014333985843058936,13,D,TXFR,,,,,left_only
41146728,MILLBRAE,0.014115795581309095,12,D,TXFR,,,,,left_only
41146726,MILLBRAE,0.01557322065658943,12,D,TXFR,,,,,left_only
41146727,MILLBRAE,0.0157907162016137,12,D,TXFR,,,,,left_only
41146725,MILLBRAE,0.02,12,D,TXFR,,,,,left_only
41142534,MCARTHUR,0.014086736566316758,12,D,TXFR,,,,,left_only
41142533,MCARTHUR,0.014333985843058936,12,D,TXFR,,,,,left_only
41142530,MCARTHUR,0.014333985843058936,12,D,TXFR,,,,,left_only
41142532,MCARTHUR,0.014642977605362404,12,D,TXFR,,,,,left_only
41172059,SAN RAMON,0.05,24,D,TXFR,,,,,left_only
41207392,EDENVALE,0.05,24,D,TXFR,,,,,left_only
41327468,MOUNTAIN VIEW,0.05,23,D,TXFR,,,,,left_only
41215842,DEL MONTE,0.02,13,D,TXFR,,,,,left_only
41176251,CLOVIS,0.014,13,D,TXFR,,,,,left_only
41176253,BOGUE,0.05,23,D,TXFR,,,,,left_only
41167573,GRANT,0.01590658403776621,13,D,TXFR,,,,,left_only
41176918,LAMMERS,0.015678747969030033,13,D,TXFR,,,,,left_only
41210105,FAIRWAY,0.017226276401355725,13,D,TXFR,,,,,left_only
41167578,MONTAGUE,0.05,23,D,TXFR,,,,,left_only
41195173,MENLO,0.05,23,D,TXFR,,,,,left_only
41330084,MORMON,0.05,23,D,TXFR,,,,,left_only
41186681,BURLINGAME,0.015471463702918171,13,D,TXFR,,,,,left_only
41186679,BURLINGAME,0.019556541225955203,13,D,TXFR,,,,,left_only
41323005,TAFT,0.01590658403776621,13,D,TXFR,,,,,left_only
41359899,CARNATION,0.02039917070707516,13,D,TXFR,,,,,left_only
41186680,BURLINGAME,0.014524126349305248,13,D,TXFR,,,,,left_only
41013916,PALO SECO,0.014034554341567512,13,D,TXFR,,,,,left_only
41216309,DEL MONTE,0.02,13,D,TXFR,,,,,left_only
41200156,MADISON,0.01513683763175171,13,D,TXFR,,,,,left_only
41197460,FAIRHAVEN,0.014239022477778064,13,D,TXFR,,,,,left_only
41176895,SAUSALITO,0.02,13,D,TXFR,,,,,left_only
41176894,SAUSALITO,0.02,13,D,TXFR,,,,,left_only
45652584,CHICO A,0.014166826470732726,13,D,TXFR,,,,,left_only
42707090,MARTELL,0.05,22,D,TXFR,,,,,left_only
